id,text
2362,"Okay, Pheebs, we decided the picnic idea was a little... Y'know, it didn't have any... It-it, well it blew. So, we thought, that this afternoon that we would all go away for the whole weekend to, Atlantic City!"
2363,Atlantic City!
2364,Pheebs! We have to take you to the hospital now!
2365,"I know, it's beautiful. Amazing. "
2366,"Y'know what else I can't believe? I had to kiss Phoebe and Rachel every time I left a room, I mean it's too bad they didn't see us having sex."
2367,No.
2368,That's right. 
2369,Oh no.
2370,Okay.
2371,Hey! You okay?
2372,"Did he just say, he loves Fonzie?"
2373,All right...
2374,"Yeah, that's when if you get the babies out by the end of the month, they give you 2% financing."
2375,Really? Male nurses?
2376,So they're going on dates? When?
2377,"This-this Fonzie person you keep referring too, is that uh, is that another doctor? Dr."
2378,All right. 
2379, Oh-hey-hey-hey! There you are!
2380,"Oh, is this about you-you dating the nurse? Yeah, Joey already told me, and I am so-so fine. I mean, you and I we're just, y'know, we're nothing, we're goofin' around."
2381,Fine! Maybe I will too!
2382,"So Dan, nurse not a doctor huh? Kinda girlie isn't it?"
2383,Oh.
2384,"Sure.  And listen, thanks for doing that for us, by the way. "
2385," Hey, how 'bout it? You, me, Saturday night? Delivery Room"
2386,All right. Very good.
2387,"Bye, momi-moo.  Dr."
2388,Yes!
2389,"Oh God, kindergarten flashback."
2390,"Okay, keep saying it!"
2391,"So, are you really gonna go out with that nurse man?"
2392,"Y'know, I don't know if you've ever looked up the term goofing around in the dictionary... Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together. But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary. I am so bad at this."
2393,"Really? Okay, so..."
2394,"Y'know, I sensed that I should stop. So we're okay?"
2395,Right!
2396,"So uh, now that little Chandler turned out to be a girl, what are they gonna name her?"
2397,"That's kind of a masculine name, don't you think?"
2398, Ha-ha-ha--enh-enh. I'm so glad you guys are all here! My office finally got wrinkle free fax paper! Opening Credits
2399,"Oh no-no-no-no-no-no, vomit tux! No-no, vomit tux!"
2400,Well y'know a lot of those Muppets don't have thumbs.
2401,"Uhh, yeah. She uh, she uh, she uh might've mentioned him."
2402,"Yeah, I don't think he's up to meeting everyone yet."
2403,Really?! That's what you heard?  You said that?
2404,"Because I'm very happy for him!  And you, you lucky dog!"
2405,Yes!
2406," Hey, Monica? Can I ask you a cooking question?"
2407,"If you're cooking on the stove, does that mean that your new secret boyfriend is better in bed than Richard?"
2408,"Why?! I mean if this guy was me and it was me who had learned that it was me who was the best you'd ever had, I'd be going like this. "
2409,Yes!
2410,"Well, you can't just not see Rachel anymore, she's one of your best friends."
2411,That's true!
2412,That's true!
2413,"Hey, there he is! There he is!"
2414,"How many times have I told you guys, you never watch the cooking channel!"
2415,Hey!
2416,"Oh that was yours? Uh, yeah, we used it when the duck was throwing up caterpillars."
2417,"Expect it in 4-6 weeks.  Umm, hey, umm, Joey's gonna be at the telethon for the rest of the day, we have the whole place to ourselves."
2418,"Well I just, thought maybe you'd wanna book some time with the best you'd ever had."
2419,Why?
2420,What's your point?
2421," Look, maybe I got carried away before. But there's something you gotta know. If I'm the best, it's only because you've made me the best."
2422,"I mean I was nothing before you. Call the other girls and ask. Which wouldn't take long. But when I'm with you, and we're together, OH...MY...GOD."
2423,"Oh-aw my God! Now, I understand if you never want to sleep with me again, but that would be wrong. We're too good! We owe it, to sex!"
2424,"Well, I was kinda hoping we could do this without him.  Oh no-no-no, leave the gloves on."
2425,"Yeah, why don't we lose the gloves."
2426,"All right, let's show them how it's done."
2427,Y'know that wasn't part of it?
2428, Hi!  
2429,"Uhh, 9. "
2430,"I know, me too. Hey! Y'know what if we went away for a whole weekend? Y'know we'd have no interruptions and we could be naked the entire time."
2431,"Yeah, I can say that I have a conference and you can say you have a chef thing."
2432,"Okay, y'know your not though. Let's go. "
2433,I'm not in charge of where the conference is held. Do you want people to think it's a fake conference? It's a real conference.
2434,What's going on?
2435,"Uh, hey!"
2436,We're flipping Monica's mattress.
2437,"Aww, man! "
2438,"Oh yes, somebody just said, ""Can you hear anything?"" "
2439,Condoms?
2440,And condoms are the way to do that? 
2441, I can't believe it! We're here!
2442,"Oh, you should live with Joey, Roll-os everywhere."
2443,"Oh yes! Monica, get in here! There's a high-speed car chase on! "
2444," Oh dear God, they gave us glasses!"
2445,"Okay, but let's do it now though, because Chopper 5 just lost it's feed! "
2446,"Okay, great.  Hotel"
2447,Half a tank? We still got a lot of high-speed chasing to do!
2448,What? Why?
2449,Uh-huh. 
2450, Yeah.
2451,"I hear ya, Mugsy! But look, all these rooms are fine okay? Can you just pick one so I can watch--have a perfect, magical weekend together with you. "
2452, Nothing! It's over! Dammit! This is regularly scheduled programming!
2453,"Oh, I'm sorry, am I getting in the way of all the room switching fun?"
2454,"Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?"
2455,Do not speak ill of the dead.
2456,"I just want to watch a little television. What is the big deal? Geez, relax mom."
2457,"I said, ""Geez, relax Monnnnn."""
2458,Damn Rollos!
2459,Hey.
2460,"It was terrible. I fought with  my colleagues y'know, the entire time. Are you kidding with this? "
2461,"Uh, no, I got to see Donald Trump waiting for an elevator."
2462,"Well, maybe it was the kind of food that tasted good at first but then made everybody vomit and have diarrhea."
2463,Monica.  
2464,"Okay, fine, $300."
2465,"Yeah, just think of it as $25 per room!"
2466,Hi!
2467,"Okay, Ross is in the bathroom."
2468,"Kip, my old roommate, y'know we all used to hang out together."
2469, Hey!
2470,Yes that was mine.
2471,Yes that would have made more sense.
2472, Hey!
2473,"I just came over to drop off...nothing. So that weekend kinda sucked, huh?"
2474,"So, I guess this is over."
2475,"Well, y'know, you and me, it had to end sometime."
2476,"Because of the weekend, we had a fight."
2477,"So, this isn't over?"
2478,Really? Okay. Great!
2479, We're in a relationship?
2480,Okay. 
2481,"Joey, can I talk to you for a second? "
2482,Yes. Yes. 
2483,It happened in London.
2484,The reason we didn't tell anyone was because we didn't want to make a big deal out of it.
2485,No-no-no-no-no! You can't!
2486,Fun's over!
2487,Aren't you supposed to be at an audition for another hour?
2488,Sorry. 
2489,Hello!
2490,"Yeah, just some 9-year-old Filipino kids who worked their fingers bloody for 12 cents an hour.  That didn't happen, I made that up!"
2491,"Okay, but don't you think this is a little extreme?"
2492,"Yeah I know, we're losing Ross, Joey said hence..."
2493,You're on in 5 Ms. Minnelli.
2494,So you're really okay with this?
2495,"Now that's so funny, because last Christmas I got the gift of space. We should get them together and make a continuum. "
2496,"Okay, what is in here? Rocks?"
2497,"So, rocks. "
2498,"Look, we just think that maybe she's being a little unreasonable."
2499,Kind of? If you just kept this to yourself none of this would've happened.
2500,"Well, I think it's very brave what you said. "
2501,"Pheebs, what are you doing with the coat? How about the whole animal rights thing?"
2502,"Uh, Ross?"
2503,"Yeah, we are so sorry."
2504,Hi!
2505,"Oh yeah, there-there she is!"
2506,Are you looking at naked tribe's women?
2507,That's a pig.
2508,Hey! 
2509,What?!
2510,How can he do that? Didn't you sign a lease?
2511,"Oh, yeah! Absolutely! Anything you need man! But you have to promise me the second you are feeling better so that we can make fun of your hair!"
2512,He thought you said gonad.  Opening Credits
2513,Love what you've done with the place.
2514,Oh yeah!
2515,"Oh, the tears are real."
2516,What are you doing?
2517,You built a fort didn't ya?
2518," Oh my God, the air purifier! Ross's air purifier! All I heard through 4 years of college was "
2519,I hate this thing!
2520, Hello children!
2521,Okay. 
2522,Bye-bye little puppet Joey hand?
2523,You mean this. 
2524," All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!"
2525,Okay. 
2526,No-no-no-no!
2527,"Okay, so he's out of here."
2528,"Well, I-I-I'm done with this. You want anything Ross? Sports? International? Apartment listings?"
2529,Not even on page 7?
2530,What about that circled one?
2531,"Yes, it is."
2532,There we go!
2533,Let's go quicker.
2534,"Yeah, well look at this kitchen, slash bathroom. Well that's great! Y'know so you can cook while in the tub."
2535,"Yeah, you don't want to be stuck with us for the next five weeks."
2536,It's a kitchen slash bathroom.
2537,We are bad people.
2538,Yes that was a nice place!
2539,"Not a lot of closet space, but he can just hang his stuff out the window in a bag!"
2540,What are we gonna do?
2541,About Ross!
2542," Of course he has this big huge dog! That uh, barks into the night.  Well, who doesn't love dogs?  Ah, he's a tap dancer!  Yes, some would say that is a lost art.  He's a pimp!  There you go! Yes, he's a pimp. He's a big, tap dancing pimp!  Hello? "
2543,Ohhhhh! 
2544,"98. 99. 100. Okay, go!"
2545,Here we go! Here we go! 
2546,Hey!
2547,"You're kidding, no!"
2548,Yeah!
2549,"Yes! Ross, you have to stay!"
2550,"All right, buddy!"
2551,"Well, I see you've had a very productive day. Don't you think the cowboy hat is a little much?"
2552,All right!  Isn't this a woman's hat?
2553,"That's sweet, Joey."
2554,Are you aware that you're still talking?
2555,No-no-no! I am the king of bad Thanksgivings. You can't just swoop in here with your bad marriage and take that away from me.
2556,"It's a tradition, like the parade. If the parade decided it was gay, moved out, and abandoned its entire family.  Thanksgiving 1978"
2557,"Really? Worse than, ""More turkey Mr. Chandler?"""
2558,It's exactly like it sounds. Thanksgiving 1992
2559,Arghhhhhh!! 
2560,I'm over here big guy.
2561, You did look like an idiot.
2562,"Oh, come on Monica, reliving past pain and getting depressed is what Thanksgiving is all about. Y'know, for me anyway. And of course, the Indians."
2563, Okay. Mrs.
2564,"Well, as long as the pilgrims didn't eat it, I'm in.  Fat"
2565,"Oh yeah, it was great. You should be a chef. Fat"
2566,Emotional Knapsack?
2567,"Right on! Oh! Uh, but, don't take to long okay? 'Cause uh, we're gonna test out our fake ID's tonight, right Clifford Alverez."
2568,"Dude, don't do that too me! "
2569,"No, it's not that, I just don't want to be stuck here all night with your fat sister."
2570,I called you fat?! I don't even remember that!
2571,I am so sorry. I really am. I was an idiot back then. I rushed the stage at a Wham concert for crying out loud!
2572,"I am really sorry. That is so terrible. I am so, so sorry."
2573,We wanna hear Monica's Thanksgiving story!
2574,"Yeah, we were just talking about that. I can't believe how stupid we used to look. "
2575,Oh my God!
2576,"You just, you look so different! Terrific! That dress! That body!"
2577,Sorry! Mrs.
2578,Sorry. 
2579,"Monica, I was wondering if you can make me some of that righteous mac and cheese like last year."
2580,Okay.
2581,Are you all right?
2582,What? The
2583,Without my toe?! I need my toe!
2584,That's why I lost my toe?! Because I called you fat?!
2585,That's why for an entire year people called me Sir Limps-A-Lot?!
2586,"Yeah, well, I miss the tip! It's the best part. It has the nail. "
2587,I can't believe this.
2588,"Yeah, well, sorry doesn't bring back the little piggy that cried all the way home! I hate this stupid day! And everything about it! I'll see you later."
2589,"Yeah, just leave me alone for a while. "
2590,"Oh-oh, I'm a duck! I go, ""Quack, quack!"" I'm happy all the time! "
2591,Nice try.
2592,"Look, Monica..."
